CLIENTNUM;Attrition_Flag;Customer_Age;Gender;Dependent_count;Education_Level;Marital_Status;Income_Category;Card_Category;Months_on_book;Months_Inactive_12_mon
714871683;Attrited Customer;58;M;1;Uneducated;Married;$40K - $60K;Blue;36;4
716139933;Existing Customer;54;M;0;High School;Married;$80K - $120K;Blue;36;1
716984658;Existing Customer;49;M;1;Graduate;Married;$120K +;Blue;39;2
713086008;Existing Customer;58;F;3;High School;Married;Less than $40K;Blue;47;1
713773458;Existing Customer;52;M;2;High School;Single;$60K - $80K;Blue;45;3
719242533;Existing Customer;41;M;5;High School;Married;$60K - $80K;Blue;33;3
772712658;Existing Customer;62;F;0;Uneducated;Married;Less than $40K;Blue;50;1
788868858;Existing Customer;54;M;2;Graduate;Married;Less than $40K;Blue;39;4
811898133;Existing Customer;40;F;3;High School;Divorced;Less than $40K;Blue;35;1
788808633;Existing Customer;43;M;3;Graduate;Married;$80K - $120K;Blue;26;3
779804208;Existing Customer;53;F;2;Graduate;Single;$40K - $60K;Blue;42;2
781391058;Existing Customer;55;M;1;Uneducated;Single;$40K - $60K;Blue;49;3
790134408;Existing Customer;46;M;4;Graduate;Single;$60K - $80K;Blue;39;2
788853258;Existing Customer;41;M;1;Uneducated;Married;$60K - $80K;Blue;25;2
711857733;Existing Customer;49;M;3;Uneducated;Single;$60K - $80K;Blue;32;2
822969858;Existing Customer;61;F;0;Graduate;Married;Unknown;Blue;56;1
719554758;Existing Customer;46;M;2;Uneducated;Married;$80K - $120K;Blue;38;3
711643458;Existing Customer;50;F;1;Uneducated;Married;Less than $40K;Blue;43;3
788830683;Existing Customer;40;M;2;Graduate;Single;$80K - $120K;Blue;24;1
807030858;Existing Customer;51;M;4;High School;Single;$120K +;Blue;46;3
793059108;Existing Customer;50;F;2;Graduate;Married;$40K - $60K;Blue;44;2
716568708;Existing Customer;47;F;2;Graduate;Married;Less than $40K;Blue;36;3
828281733;Existing Customer;43;M;4;Unknown;Married;$120K +;Blue;39;3
717229158;Existing Customer;36;F;4;Graduate;Married;$40K - $60K;Blue;36;3
715915458;Existing Customer;47;F;2;Graduate;Married;Less than $40K;Blue;34;2
819129858;Existing Customer;46;F;2;Graduate;Single;Less than $40K;Blue;41;3
713441958;Existing Customer;46;M;2;High School;Married;$120K +;Blue;36;3
719091333;Existing Customer;52;M;0;Uneducated;Married;$60K - $80K;Blue;36;3
708666258;Existing Customer;43;M;4;Unknown;Married;$40K - $60K;Blue;36;3
714914583;Existing Customer;40;F;4;Graduate;Single;Less than $40K;Blue;27;2
714363858;Existing Customer;54;F;4;High School;Married;Less than $40K;Blue;36;5
721347408;Existing Customer;55;F;1;High School;Single;Less than $40K;Blue;43;2
809608533;Existing Customer;49;F;4;Post-Graduate;Single;Unknown;Blue;44;3
772047183;Existing Customer;45;M;4;High School;Married;$40K - $60K;Blue;34;3
714217908;Existing Customer;49;M;3;Graduate;Married;$40K - $60K;Blue;41;3
714819183;Existing Customer;63;M;1;Uneducated;Married;$80K - $120K;Blue;36;2
716455683;Existing Customer;40;F;3;High School;Single;Less than $40K;Gold;36;2
710865633;Existing Customer;41;F;2;Graduate;Married;Less than $40K;Silver;33;2
752952108;Existing Customer;37;M;4;Graduate;Married;$80K - $120K;Blue;26;2
712595433;Existing Customer;58;M;2;Uneducated;Unknown;$120K +;Blue;49;2
714982383;Existing Customer;55;M;2;High School;Married;$60K - $80K;Blue;36;3
813814008;Existing Customer;53;F;1;High School;Married;Less than $40K;Blue;48;3
794545983;Existing Customer;57;M;2;Graduate;Married;$80K - $120K;Blue;40;2
708288108;Attrited Customer;43;M;4;Post-Graduate;Unknown;$80K - $120K;Blue;30;5
715585158;Existing Customer;58;M;1;Graduate;Married;$60K - $80K;Blue;46;3
810449883;Existing Customer;64;M;0;Unknown;Married;Less than $40K;Blue;56;1
789863208;Existing Customer;54;F;2;Graduate;Married;Less than $40K;Blue;44;2
715022133;Existing Customer;53;M;2;Graduate;Married;$60K - $80K;Blue;47;2
712506708;Existing Customer;39;F;3;College;Single;Less than $40K;Blue;25;1
715699983;Existing Customer;56;M;3;High School;Married;$60K - $80K;Blue;36;1
818942433;Existing Customer;54;F;4;Unknown;Divorced;Less than $40K;Blue;49;1
712459233;Existing Customer;59;F;1;Post-Graduate;Married;$40K - $60K;Blue;46;3
716545383;Existing Customer;42;M;3;Uneducated;Single;$40K - $60K;Blue;36;1
721144383;Existing Customer;42;M;4;Graduate;Married;$60K - $80K;Silver;28;1
821837958;Existing Customer;43;M;3;College;Unknown;$80K - $120K;Blue;39;3
804359133;Existing Customer;55;M;0;High School;Married;$120K +;Blue;49;3
713308683;Existing Customer;52;M;1;Uneducated;Single;$80K - $120K;Blue;37;2
788780958;Existing Customer;46;M;1;Uneducated;Unknown;$40K - $60K;Blue;27;3
717354558;Attrited Customer;57;M;2;Uneducated;Married;$120K +;Blue;40;3
798473808;Existing Customer;48;M;3;College;Married;$80K - $120K;Blue;42;3
712372158;Existing Customer;45;M;4;Unknown;Married;$120K +;Blue;33;1
715192308;Existing Customer;48;M;2;High School;Married;$120K +;Blue;36;5
708813033;Existing Customer;47;M;1;Graduate;Single;$40K - $60K;Blue;36;3
714639783;Attrited Customer;42;M;3;College;Married;$60K - $80K;Blue;34;3
709311633;Existing Customer;41;M;2;Graduate;Unknown;$60K - $80K;Silver;36;2
709470858;Existing Customer;51;M;4;College;Married;$120K +;Silver;31;2
717292758;Existing Customer;55;F;2;Graduate;Single;Less than $40K;Blue;47;3
779241783;Existing Customer;67;M;1;Uneducated;Married;$40K - $60K;Blue;49;3
715205358;Existing Customer;39;M;1;Graduate;Married;$60K - $80K;Blue;31;1
778871508;Existing Customer;54;M;3;Post-Graduate;Single;$60K - $80K;Blue;35;3
779462433;Existing Customer;55;F;2;Unknown;Married;Less than $40K;Blue;37;3
710147958;Existing Customer;47;M;3;High School;Married;$40K - $60K;Silver;36;2
709864833;Existing Customer;49;M;2;Post-Graduate;Married;$60K - $80K;Blue;38;2
778868958;Attrited Customer;42;F;2;Graduate;Married;Less than $40K;Blue;23;3
717276708;Existing Customer;57;M;2;Unknown;Single;$80K - $120K;Blue;36;3
710004933;Existing Customer;44;M;5;Uneducated;Married;$60K - $80K;Blue;36;3
753606108;Existing Customer;56;M;3;Unknown;Single;$60K - $80K;Blue;49;1
710940183;Attrited Customer;49;F;3;Graduate;Married;Less than $40K;Blue;38;3
718927533;Existing Customer;45;M;3;Graduate;Single;$80K - $120K;Blue;32;2
719337408;Existing Customer;63;M;0;High School;Married;$60K - $80K;Blue;36;2
772308408;Existing Customer;44;M;3;Graduate;Single;$80K - $120K;Blue;33;3
712981383;Existing Customer;44;F;4;College;Married;Less than $40K;Silver;37;2
790099758;Existing Customer;40;M;3;High School;Married;$40K - $60K;Blue;33;3
709547658;Attrited Customer;39;M;2;Uneducated;Single;$60K - $80K;Blue;36;3
778770783;Existing Customer;42;M;4;High School;Married;$80K - $120K;Blue;30;1
713134458;Existing Customer;54;M;3;High School;Married;$120K +;Blue;43;1
712159083;Attrited Customer;58;F;4;Unknown;Married;Less than $40K;Blue;46;3
713639958;Existing Customer;46;F;4;Graduate;Divorced;Less than $40K;Blue;36;3
771180033;Existing Customer;47;F;4;Unknown;Divorced;$40K - $60K;Blue;34;1
717916758;Existing Customer;67;F;0;Unknown;Married;Unknown;Blue;56;3
711089733;Existing Customer;50;F;2;College;Divorced;Less than $40K;Blue;36;3
716988633;Existing Customer;55;M;0;High School;Divorced;$60K - $80K;Blue;46;1
779031033;Existing Customer;46;F;2;Graduate;Married;$40K - $60K;Blue;22;1
716302383;Existing Customer;47;F;4;Uneducated;Married;$40K - $60K;Blue;36;1
718281408;Existing Customer;36;F;2;Unknown;Married;$40K - $60K;Blue;25;1
721333233;Existing Customer;40;M;4;Doctorate;Divorced;$60K - $80K;Blue;34;2
794496033;Existing Customer;57;M;2;Unknown;Single;$80K - $120K;Blue;38;1
710519433;Existing Customer;48;M;1;Unknown;Divorced;$80K - $120K;Blue;36;1
814995933;Existing Customer;58;F;3;Graduate;Married;Less than $40K;Blue;53;3
721469433;Existing Customer;48;M;3;Graduate;Single;$40K - $60K;Blue;36;2
788386908;Existing Customer;48;M;3;Graduate;Unknown;$80K - $120K;Platinum;41;2
717198633;Existing Customer;53;F;2;College;Married;$40K - $60K;Blue;34;2
767695083;Existing Customer;50;M;2;Graduate;Married;$80K - $120K;Blue;44;3
711791583;Attrited Customer;52;F;1;Graduate;Single;Less than $40K;Blue;40;2
712315683;Attrited Customer;53;F;2;Uneducated;Single;Less than $40K;Blue;45;1
710038008;Existing Customer;56;F;1;Graduate;Single;$40K - $60K;Blue;47;2
789129033;Existing Customer;44;M;5;Unknown;Single;$80K - $120K;Blue;32;3
718349058;Existing Customer;49;M;3;High School;Married;$80K - $120K;Blue;39;3
789842283;Attrited Customer;54;M;2;Graduate;Married;$60K - $80K;Blue;42;3
714513033;Existing Customer;39;F;1;Unknown;Single;$40K - $60K;Blue;36;1
714717483;Existing Customer;39;F;3;Uneducated;Divorced;Unknown;Blue;29;1
714900408;Existing Customer;41;F;4;High School;Single;Less than $40K;Blue;31;1
719418933;Attrited Customer;53;M;2;Uneducated;Married;$80K - $120K;Blue;36;3
720115683;Existing Customer;47;M;3;Uneducated;Married;$80K - $120K;Blue;36;2
779504058;Existing Customer;46;F;2;Post-Graduate;Married;Less than $40K;Blue;28;1
795979833;Existing Customer;53;F;1;High School;Married;Less than $40K;Blue;47;1
717392358;Existing Customer;60;M;1;Graduate;Married;$80K - $120K;Blue;50;2
718640508;Existing Customer;59;F;0;Graduate;Single;Less than $40K;Blue;46;1
803366358;Existing Customer;38;M;1;Unknown;Single;$60K - $80K;Blue;29;2
709230708;Existing Customer;56;M;4;Uneducated;Single;Less than $40K;Blue;36;2
781794708;Attrited Customer;35;M;3;Post-Graduate;Unknown;$80K - $120K;Blue;29;1
801383808;Existing Customer;50;M;3;Graduate;Single;$60K - $80K;Blue;44;2
710677608;Existing Customer;53;M;2;Post-Graduate;Unknown;$80K - $120K;Blue;36;2
708217758;Existing Customer;63;M;2;Graduate;Married;$60K - $80K;Blue;49;2
714272658;Attrited Customer;43;F;2;Uneducated;Single;Less than $40K;Blue;24;3
717469158;Existing Customer;46;M;2;Unknown;Married;$80K - $120K;Blue;30;3
711864783;Existing Customer;61;M;1;Uneducated;Single;$60K - $80K;Blue;46;3
719407983;Existing Customer;37;F;0;Post-Graduate;Married;Less than $40K;Blue;25;3
710665533;Existing Customer;42;F;5;Doctorate;Married;Unknown;Blue;23;2
716804283;Existing Customer;41;M;2;Uneducated;Divorced;$120K +;Blue;29;2
767294658;Attrited Customer;56;M;2;College;Single;$120K +;Blue;50;2
709122483;Existing Customer;56;M;3;Graduate;Married;$60K - $80K;Blue;37;3
708241233;Attrited Customer;52;F;3;Post-Graduate;Single;Less than $40K;Blue;47;3
717860358;Existing Customer;40;F;3;High School;Single;$40K - $60K;Blue;36;3
789337233;Existing Customer;63;M;1;Graduate;Married;$40K - $60K;Blue;53;6
720902133;Existing Customer;58;M;1;High School;Single;$40K - $60K;Blue;46;1
721043058;Existing Customer;58;M;4;Unknown;Married;$60K - $80K;Blue;44;1
711870333;Existing Customer;46;M;2;Uneducated;Divorced;$80K - $120K;Blue;36;3
708398283;Existing Customer;37;F;1;Graduate;Married;$40K - $60K;Blue;29;2
715878183;Existing Customer;46;M;4;Graduate;Single;$80K - $120K;Blue;35;3
719451483;Existing Customer;46;F;4;Post-Graduate;Married;Less than $40K;Blue;37;3
709110633;Existing Customer;41;M;1;Graduate;Single;$80K - $120K;Blue;29;1
721059033;Existing Customer;48;F;3;High School;Divorced;$40K - $60K;Blue;40;1
779912283;Existing Customer;49;F;3;Graduate;Single;$40K - $60K;Blue;33;3
717701733;Existing Customer;44;M;2;Graduate;Married;$80K - $120K;Blue;35;2
709913733;Existing Customer;39;F;3;College;Married;Less than $40K;Blue;36;2
718768158;Existing Customer;57;M;1;College;Single;$40K - $60K;Blue;48;1
721375308;Existing Customer;48;M;3;High School;Married;$80K - $120K;Blue;36;1
711374283;Existing Customer;47;M;3;High School;Single;$80K - $120K;Blue;42;1
822893133;Existing Customer;56;F;1;Uneducated;Divorced;Unknown;Blue;52;1
778465533;Existing Customer;54;F;0;College;Married;Less than $40K;Blue;40;1
712138983;Existing Customer;54;M;1;Graduate;Married;$60K - $80K;Blue;36;3
716920908;Existing Customer;52;M;4;High School;Married;$80K - $120K;Blue;42;1
708095133;Existing Customer;43;M;4;Unknown;Unknown;$120K +;Blue;34;2
711195558;Existing Customer;59;M;1;College;Single;$40K - $60K;Blue;48;3
772735758;Existing Customer;44;M;1;Unknown;Married;Unknown;Blue;34;2
712024908;Existing Customer;56;F;1;College;Married;Less than $40K;Blue;36;2
778239933;Existing Customer;45;F;4;Graduate;Married;Unknown;Blue;35;3
714893733;Existing Customer;55;M;1;High School;Married;$80K - $120K;Blue;45;3
754886958;Existing Customer;48;F;3;College;Divorced;$40K - $60K;Blue;41;1
710104908;Existing Customer;56;F;5;College;Single;Less than $40K;Blue;43;1
710558883;Existing Customer;41;M;3;Uneducated;Married;$60K - $80K;Blue;36;3
713827383;Existing Customer;65;F;1;High School;Married;Less than $40K;Blue;36;2
720267033;Existing Customer;34;M;4;Post-Graduate;Single;$80K - $120K;Blue;26;3
712049208;Existing Customer;56;M;3;Post-Graduate;Married;$60K - $80K;Blue;39;1
708688608;Existing Customer;62;F;1;High School;Married;Less than $40K;Blue;48;3
716223708;Attrited Customer;45;F;3;Uneducated;Single;Unknown;Blue;36;3
713217858;Existing Customer;38;F;2;Uneducated;Single;Less than $40K;Blue;32;3
819352983;Existing Customer;49;M;3;Unknown;Unknown;$120K +;Blue;44;2
711019308;Existing Customer;58;M;2;High School;Single;$60K - $80K;Blue;45;2
768600558;Existing Customer;41;F;4;Graduate;Single;$40K - $60K;Blue;31;2
710202783;Existing Customer;33;M;2;Graduate;Married;$60K - $80K;Blue;13;3
712899333;Existing Customer;47;F;4;College;Single;Less than $40K;Blue;37;2
767036433;Existing Customer;56;F;1;Graduate;Married;Less than $40K;Blue;49;1
793473033;Existing Customer;51;M;1;Graduate;Single;$60K - $80K;Blue;45;2
721232058;Existing Customer;49;M;1;Graduate;Unknown;$40K - $60K;Silver;41;1
719443683;Attrited Customer;50;M;1;Unknown;Single;$120K +;Blue;39;2
715449333;Existing Customer;55;F;3;Unknown;Married;$40K - $60K;Blue;47;2
717998058;Existing Customer;26;M;0;Graduate;Single;Less than $40K;Blue;13;3
779610033;Attrited Customer;58;M;1;College;Married;$80K - $120K;Blue;47;3
827332983;Existing Customer;46;M;3;High School;Single;$80K - $120K;Gold;42;2
721183983;Existing Customer;48;M;4;High School;Married;$120K +;Blue;31;3
718426533;Existing Customer;42;M;4;Uneducated;Divorced;$60K - $80K;Blue;32;1
710698233;Existing Customer;37;M;4;Graduate;Married;$80K - $120K;Blue;28;1
780253533;Existing Customer;63;F;0;Unknown;Married;Less than $40K;Blue;49;3
793581933;Existing Customer;50;M;3;High School;Single;$40K - $60K;Silver;44;3
719229708;Existing Customer;41;F;1;High School;Single;$40K - $60K;Blue;31;3
715158483;Existing Customer;48;F;3;Graduate;Divorced;Less than $40K;Blue;40;2
809296308;Existing Customer;46;M;2;College;Single;$80K - $120K;Blue;41;2
778176108;Existing Customer;61;M;0;High School;Single;$60K - $80K;Blue;51;2
796532958;Existing Customer;59;F;0;Unknown;Married;Less than $40K;Blue;53;3
709345008;Attrited Customer;53;F;2;Doctorate;Married;Unknown;Blue;39;2
717049533;Existing Customer;39;F;3;Doctorate;Unknown;$40K - $60K;Blue;28;3
719366358;Existing Customer;51;M;3;High School;Married;$120K +;Blue;40;3
721417233;Attrited Customer;45;M;2;Graduate;Married;$60K - $80K;Blue;25;5
711622683;Existing Customer;48;M;4;Unknown;Single;$60K - $80K;Blue;30;3
714578283;Existing Customer;47;M;1;Graduate;Married;$60K - $80K;Blue;37;3
769574883;Existing Customer;41;M;2;High School;Married;$40K - $60K;Blue;32;1
717643608;Existing Customer;48;M;4;College;Married;$80K - $120K;Blue;36;3
709198158;Existing Customer;50;F;4;Graduate;Single;Less than $40K;Blue;36;2
712419708;Existing Customer;56;F;2;Post-Graduate;Married;Less than $40K;Blue;48;1
709103358;Existing Customer;39;F;2;College;Single;Less than $40K;Blue;36;3
716966808;Existing Customer;47;M;1;Graduate;Married;$80K - $120K;Blue;37;3
772264383;Existing Customer;44;M;2;Graduate;Single;$120K +;Blue;33;1
721057758;Existing Customer;61;F;1;Unknown;Married;Unknown;Blue;47;2
769137108;Attrited Customer;43;F;2;Post-Graduate;Married;Less than $40K;Blue;37;3
717640083;Attrited Customer;59;M;1;High School;Married;$60K - $80K;Blue;36;2
716445783;Existing Customer;42;F;2;Uneducated;Married;Unknown;Blue;31;2
708579633;Existing Customer;40;M;4;Unknown;Divorced;$40K - $60K;Gold;28;2
718715583;Existing Customer;65;M;2;Unknown;Married;Less than $40K;Blue;56;2
778686408;Existing Customer;48;M;1;College;Married;$60K - $80K;Blue;29;3
715015683;Existing Customer;44;M;2;Graduate;Single;$40K - $60K;Blue;34;3
805254708;Existing Customer;36;F;4;Unknown;Married;Unknown;Blue;31;2
710462433;Existing Customer;45;M;4;Graduate;Single;$60K - $80K;Blue;30;2
721342383;Existing Customer;39;M;2;Graduate;Married;$80K - $120K;Blue;34;3
720179883;Existing Customer;40;M;4;College;Unknown;$80K - $120K;Blue;25;3
794977533;Attrited Customer;62;M;0;High School;Married;$60K - $80K;Blue;56;3
779445108;Existing Customer;26;M;0;Graduate;Single;$40K - $60K;Blue;13;1
718193958;Existing Customer;60;M;0;Uneducated;Single;Less than $40K;Blue;53;3
710955633;Existing Customer;54;F;3;Doctorate;Single;Less than $40K;Blue;42;1
716149383;Existing Customer;62;M;0;Graduate;Married;$60K - $80K;Blue;36;3
752604633;Attrited Customer;57;M;2;College;Married;$40K - $60K;Blue;50;5
713889933;Existing Customer;59;M;0;Graduate;Single;$40K - $60K;Blue;48;2
709446783;Existing Customer;46;M;4;Graduate;Single;$60K - $80K;Blue;38;3
789115833;Existing Customer;44;M;4;High School;Single;$60K - $80K;Blue;32;3
711242058;Attrited Customer;48;M;4;Unknown;Single;$80K - $120K;Blue;36;3
787623858;Existing Customer;43;M;2;Uneducated;Divorced;$120K +;Silver;24;2
709040508;Existing Customer;57;M;4;Uneducated;Married;$120K +;Blue;38;6
708864708;Existing Customer;46;M;3;College;Unknown;$80K - $120K;Blue;36;2
717758583;Existing Customer;40;M;3;High School;Unknown;$60K - $80K;Blue;36;2
715416633;Existing Customer;54;M;1;Unknown;Married;$80K - $120K;Blue;36;1
717956283;Existing Customer;57;F;1;Graduate;Single;$40K - $60K;Blue;48;1
721379433;Existing Customer;44;M;4;Graduate;Married;$60K - $80K;Blue;28;2
712027683;Existing Customer;47;F;2;Doctorate;Married;Less than $40K;Blue;35;2
716027208;Existing Customer;47;M;4;Doctorate;Married;$60K - $80K;Blue;36;1
720475233;Existing Customer;50;F;2;High School;Married;Less than $40K;Blue;43;2
712275108;Existing Customer;53;F;3;College;Married;$40K - $60K;Blue;33;3
718121658;Attrited Customer;56;M;1;College;Married;$60K - $80K;Blue;44;3
711593808;Attrited Customer;55;M;1;High School;Married;$60K - $80K;Blue;46;2
716222808;Existing Customer;53;F;4;High School;Married;Less than $40K;Blue;36;1
718731183;Attrited Customer;61;M;1;Unknown;Married;$40K - $60K;Blue;49;2
788779008;Existing Customer;57;M;2;High School;Married;$60K - $80K;Blue;38;1
710404533;Existing Customer;50;M;2;Graduate;Married;$80K - $120K;Blue;37;2
711173058;Existing Customer;56;F;2;Unknown;Married;Unknown;Blue;45;3
715383108;Existing Customer;52;M;2;Graduate;Single;$120K +;Blue;44;1
711697158;Existing Customer;60;M;0;Graduate;Married;Less than $40K;Blue;36;2
